people_ID,infect_prob
11723,57.4
24675,70.21
11651,57.33
23985,56.98
12292,68.66
12521,70.76
24133,57.82
24667,57.63
12008,57.57
24041,57.37
11684,58.63
24552,70.83
12350,57.3
24859,69.95
12414,57.95
11301,57.89
12141,57.28
12351,68.3
25211,57.76
11525,56.7
12038,58.44
11312,59.14
11812,57.67
11835,57.36
24214,57.44
25178,57.22
12027,57.23
23982,57.35
11829,57.23
11359,58.31
12064,56.36
25183,58.74
24841,58.13
24808,59.07
12459,57.29
11549,57.98
24371,58.66
11703,57.88
24385,68.59
24074,56.94
24103,69.16
24763,57.32
11851,57.59
24768,56.75
11565,57.85
11608,57.27
12159,56.43
25107,58.3
24176,57.41
12333,58.72
11649,58.64
12088,57.37
11306,68.52
24740,59.21
11378,69.19
25058,57.59
11865,57.61
12461,58.29
24269,59.83
24948,58.29
11357,58.04
24524,58.37
24837,70.42
11862,58.22
11554,57.26
24138,68.16
25192,57.11
25174,57.08
24980,58.81
11501,57.3
11324,57.25
11542,69.26
25160,69.4
23991,57.17
25156,57.98
24082,68.86
24369,56.97
25115,57.53
11510,56.9
12137,57.57
12455,58.75
24664,56.7
24613,57.72
24832,56.85
12244,56.56
24869,70.16
24434,58.06
11530,58.13
12438,57.64
24073,57.57
12327,57.12
12083,59.15
24669,57.51
12513,58.03
11908,57.94
11336,57.41
12215,56.99
11335,67.82
24055,58.35
11774,57.2
11489,56.98
12509,57.31
24958,68.23
11845,56.98
12398,58.74
11950,57.59
24805,57.51
12003,69.13
12301,56.93
11777,56.87
24874,58.51
11897,57.04
11409,57.61
24820,58.15
11704,57.74
11940,57.22
11580,56.98
25193,57.86
25122,56.98
12044,58.17
11523,58.24
24384,67.03
24719,57.26
24954,56.69
11552,57.35
24551,57.85
11675,68.31
25081,58.24
24950,57.49
12336,57.89
24836,68.4
12300,68.22
11617,58.91
11987,57.09
25120,57.52
11954,68.62
25159,59
12223,57.67
24268,57.99
11929,57.73
12528,56.81
11295,67.89
11572,57.44
25139,70.67
12409,68.7
24732,59.25
11405,68.76
24560,68.41
24944,69.26
25049,56.62
24459,57.7
24235,57.47
11820,56
24397,69.86
24503,56.91
12201,57.4
25121,68.19
12063,68.99
24296,56.48
11714,57.05
12470,57.33
23983,57.51
24822,58.15
11949,69.56
12054,57.49
25029,57.02
24757,58.68
12016,57.22
12375,57.19
11337,57.96
11655,69.98
12026,57.89
24147,69.29
24749,69.41
11765,57.31
24018,57.15
11690,58.25
11932,56.17
12139,57.22
12113,57.68
12383,68.41
24992,56.68
12498,57.11
24126,57.94
11291,56.18
12163,58.1
12093,57.31
24751,56.22
24862,58.27
12445,55.73
24793,57.54
25164,57.75
24246,57.4
12129,57.26
24895,57.6
11868,68.97
11998,56.48
11457,57.21
11907,57.29
24653,57.55
11808,57.23
24249,66.86
12155,57.56
11855,57.83
24215,70.41
24568,57.31
12062,57.87
11299,55.99
11742,56.34
25126,57.89
12396,69.02
25181,57.67
11821,57.41
11937,56.81
24292,69.6
24842,56.99
11644,68.11
25205,68.54
24924,56.07
24264,56.39
24522,56.37
12108,68.95
24655,57.42
12149,57.22
25056,67.43
24788,56.63
24440,57.15
12269,67.67
24482,55.99
24443,57.31
24025,68.53
11749,57.67
24195,56.51
12114,56.12
25117,69.5
25173,57.44
24174,56.47
24559,67.85
12429,67.69
24857,57.83
12049,68.97
24314,57.42
12039,57.12
11671,56.44
11616,58.61
11532,57.59
24590,56.38
11622,56.36
24750,67.54
24117,68.08
24661,56.79
24830,56.28
25097,57.33
12148,56.44
11506,56.5
24464,57.98
24543,70.2
24951,66.83
24998,56.49
12403,58.51
12501,56.78
24253,57.24
12285,56.16
12225,69.53
11706,57.49
24993,55.46
25196,57.4
12069,58.17
24441,56.06
11941,56.75
24606,56.41
24932,57.69
11392,57.96
11899,56.42
24413,56.63
25175,56.97
24383,57.65
12116,68.84
24311,56.71
24721,57.59
11879,56.69
11936,57.53
11327,68.5
24916,67.53
11637,67.25
25195,57.32
24466,56.63
12490,55.89
24144,56.7
11470,56.03
24697,67.9
24472,57.17
24245,67.48
24402,68.42
24458,57.74
24162,58.15
12082,56.26
24542,57.41
24700,56.84
24242,57.72
11512,68.07
24541,68.16
11715,56.59
24903,56.51
11670,56.16
24426,56.7
12102,56.21
24325,55.69
11568,55.82
11736,57.09
11475,68.01
11867,56.47
24602,57.3
24699,56.13
11997,58.09
11561,56.83
25057,57.04
12035,68.82
12348,56.9
25197,67.9
24367,67.73
24150,56.86
24230,56.37
24856,56.36
12233,67.9
24453,57.9
11985,57.44
24345,57.21
11483,56.6
25128,67.84
12307,57.29
24439,56.24
12040,56.72
25151,56.63
11989,68.32
11838,68.53
11813,67.63
12410,57.22
12362,58.03
12472,55.56
11918,56.83
24772,56.42
11490,67.47
11712,68.11
11976,56.45
12317,58.14
12406,56.4
12464,55.68
12055,55.79
24141,69.13
11344,56.93
11518,66.86
25191,55.94
24333,57.37
24707,56.81
24970,68.41
11379,56.74
12124,56.29
24779,55.5
24048,55.89
24969,56.4
24821,68.03
12183,55.82
25147,55.39
23998,55.87
12271,57.11
25111,57.35
12174,56.87
24462,56.84
24785,69.2
11695,56.95
24290,68.82
11775,56.88
24122,55.84
24595,57.76
24327,67.74
25036,56.82
24276,56.52
24205,55.59
24298,55.51
24854,56.31
11717,55.39
24934,56.08
11719,55.7
11341,57.42
11406,66.87
24107,69.07
11915,56.6
25055,56.56
24226,56.51
12017,57.1
11934,57.58
24021,67.75
12411,56.09
11507,55.81
24704,56.45
11725,56.76
12075,57.33
12400,55.9
25141,67.9
11870,55.03
11408,57.75
24188,56.24
24054,56.07
24040,56.93
12421,67.13
11866,55.32
11496,56.97
24248,56.35
24209,68.55
12316,56.06
24313,68.1
24118,55.98
11880,55.41
11909,56.46
12473,66.93
12234,55.38
24412,57
11842,56.62
11672,55.65
25026,55.83
24861,67.93
24474,67.07
25137,58
12263,56.32
11620,56.23
24557,67.27
24933,55.43
11966,56.78
24558,57.13
24129,56.15
12136,57.2
12115,68.69
11679,66.85
24570,57.41
11382,55.53
24408,57.37
25069,67.67
25091,67.32
24870,55.53
12232,57.49
12195,56.09
11476,66.82
24391,55.97
24486,55.94
12487,55.66
24885,56.7
12287,67.17
24645,66.61
24170,55.74
11641,67.23
24688,55.11
24702,55.09
24132,55.61
24232,55.82
24616,66.84
24104,56
11537,66.57
24600,66.62
12103,66.84
11888,55.68
11593,56.4
12284,54.24
24598,55.3
24827,54.9
24773,67.01
24607,54.44
24251,54.9
24406,55.15
24481,55.28
25155,55.03
24229,54.97
24258,56.14
11346,54.86
24901,55.35
12253,55.61
24973,56.33
24382,57.37
11818,56.15
24002,55.55
11809,56.08
12001,55.63
24817,56.94
24341,55.11
24828,54.38
11432,56.1
11588,56.26
11560,56.6
12523,55.46
11844,56.43
11816,56.16
24764,56.9
24548,54.51
23995,54.64
12337,55.43
24569,55.41
24647,55.75
12465,56.15
12041,66.98
12416,56.92
11938,54.73
25000,54.06
25102,54.52
11864,57.04
11885,55.56
24545,68.24
12355,65.15
24285,69.29
11492,55.85
24097,55.2
25171,57.1
24201,66.17
24984,53.98
11648,54.62
24899,53.29
24279,55.14
11852,55.46
24677,55.82
11811,65.89
24990,66.27
12399,53.57
24812,56.83
11533,56.25
11755,55.13
24657,67.26
24381,53.47
11948,54.57
24553,56.55
24649,56.06
11660,56.5
11653,54.83
25166,54.78
11485,54.57
12105,54.4
24185,55.57
24270,55.2
24447,57.64
12138,68.59
24818,55.12
11557,68.18
12377,68.56
11619,56.63
11923,55.3
24819,66.6
24498,53.39
11584,54.08
24846,54.9
24743,67.89
24306,55.66
24777,56.28
12463,66.16
11604,54.74
12417,68.21
24651,57.2
11495,56.76
23992,55.76
24684,55.61
24393,66.63
12298,57.66
12015,56.11
11398,56.64
24470,68.19
24392,55.4
24877,54.93
11767,66.81
24099,53.84
24146,55.89
24225,55.59
11589,66.39
25060,56.73
24428,55.77
24423,67.49
11889,56.43
24889,66.6
24449,57.17
24419,56.34
24925,55.81
11546,56.95
24033,65.37
11477,56.73
12024,55.7
11784,55.84
24294,55.69
11761,53.76
11403,65.46
11354,57.5
11727,56.45
12061,56.39
24971,56.19
24330,55.33
24199,67.96
24565,69.69
11571,56.12
24329,54.89
12304,65.99
11601,53.71
24125,57.25
25104,57.54
11441,56.03
12192,55.52
24753,68.65
24881,54.17
12279,57.35
11309,56.22
24485,57.77
24484,56.58
24211,56.69
24038,69.14
11545,57.54
12140,56.06
24295,57.44
11980,67.68
12299,67.77
11322,57.03
11822,69.31
11563,56.61
11597,67.75
11366,57.72
12325,57.31
11772,57.27
24941,56.12
12107,68.08
24622,56.92
12226,56.87
11916,67.86
11471,57.09
11376,56.9
24999,67.73
11595,56.87
24853,68.36
12331,56.68
24573,56.4
12272,57.37
24508,68.51
11458,57.6
11534,57.27
11673,56.84
11794,68.03
11575,56.79
12278,57.95
12150,57.17
12197,67.82
25011,55.79
24189,55.95
12156,56.89
12184,57.25
11635,56.7
11952,56.67
24417,68.76
12214,56.43
24071,56.9
11896,56.87
24936,68.07
24549,67.36
24755,55.88
24460,56.39
24624,56.66
24968,55.58
24720,67
12036,57.25
24240,55.33
24217,67.7
24316,56.37
12436,56.6
24687,55.35
11902,57.06
11863,56.29
25044,55.99
12310,57.04
11451,56.78
11429,56.64
11570,57.47
11625,56.17
11384,55.36
24725,68.91
25143,56
11362,57.55
11642,57.29
11824,56.06
24533,56.45
11647,56.01
11345,68.22
11581,56.62
24410,57.11
24365,55.52
11599,55.46
12246,67.65
24064,55.98
24424,67.69
11828,68.35
25042,68.45
24471,56.58
12277,56.06
11798,55.4
25006,55.8
24504,55.37
25184,56.09
11555,56.58
11664,57.37
12154,67.07
24032,55.78
12431,56.7
24614,56.67
11632,55.61
24871,67.73
24404,55.85
12091,55.05
11350,56.91
12128,68.87
24947,56.04
24487,56.08
24620,55.35
11871,57.39
11603,56.32
24450,56.93
24868,55.8
24480,55.8
24632,67.72
24960,55.72
23997,55.6
24456,56.26
25130,55.75
24203,56.46
24672,66.85
24922,55.47
11732,54
24023,56.47
25017,56.12
11499,56.01
11645,55.28
11351,56.4
12497,68.87
11658,56.03
24879,56.44
11776,56.22
12328,56.52
11389,56.66
12240,56.21
24057,67.96
25062,55.15
24351,67.15
24952,67.36
11687,57.4
25112,68.32
11294,55.5
24547,67.07
24164,56.01
11352,55.15
12486,67.87
24262,55.48
24001,55.82
12522,66.36
24635,56.64
11873,55.54
12479,55.17
11656,67.98
12397,56.4
24603,55.5
24078,56.29
12293,55.78
11654,66.46
12423,56.01
12503,56.28
11711,54.59
24913,56.94
12426,56.88
11293,55.43
11904,56.49
12401,66.38
24206,55.73
25129,55.3
24148,54.94
24411,56.07
24920,55.74
11700,67.59
24896,54.99
25078,54.71
24633,55.54
24580,55.57
24648,56.06
12365,54.91
25065,55
12308,56.18
12367,56.08
12266,55.64
11638,55.82
12153,55.42
11391,66.43
12390,66.42
11437,56.06
11921,55.83
11739,55.39
25138,67.78
12517,67.69
11848,54.48
24591,55.78
24778,56.31
11363,56.04
24882,56.04
11802,55.16
24437,54.85
24355,54.92
25014,54.93
24525,56.06
11833,55.78
11404,56.25
24171,56.22
11986,66.54
11328,66.86
12494,55.56
11805,55.93
24110,67.06
11646,55.83
12227,55.44
12510,69.12
11928,67.05
12457,68.05
11968,56.64
12037,55.99
11991,55.54
25022,65.83
11349,55.76
25037,54.95
24690,57.17
24429,55.91
12237,55.69
24911,54.51
25061,56.52
11728,55.88
24905,55.17
12242,55.45
25199,55.79
12019,56.28
25067,55.53
11643,56.01
11425,56.94
11331,56.04
25039,56.14
12449,56.04
24175,56.31
12216,54.45
24401,55.67
11995,56.18
11540,68.09
12424,56.33
25073,55.89
11386,55.3
12496,55.79
24848,55.88
24784,56.41
12519,54.63
24347,55.51
11895,56.22
11963,67.28
11827,55.52
24577,56.26
11834,55.59
11766,66.67
25132,66.99
11367,53.83
24514,56.32
12425,67.63
24337,55.25
12230,55.61
24834,66.33
11385,67.05
24196,55.16
12057,65.8
24754,55.87
25050,54.55
25127,54.97
24197,66.55
24475,56.55
11920,66.57
11810,55.4
12161,55.85
12186,54.75
24029,66.11
24075,56.83
24965,55.99
11931,66.88
12178,55.48
11792,55.63
12526,55.89
24919,55.07
24516,55.46
12340,56.38
11942,55.18
12073,55.98
12248,56.01
12481,54.44
24502,54.27
24760,55.06
24949,67.4
23993,55.38
11781,66.28
24963,55.33
12050,66.83
24263,55.27
12288,65.34
24050,54.59
12142,55.09
24957,54.92
25140,54.59
25075,56.17
24893,54.44
11313,54.55
24395,55.97
25030,67.69
12089,55.71
24157,54.57
24286,55.95
24326,67.16
25038,66.26
24036,67.23
24910,56.02
11778,55.02
11951,54.86
12420,55.34
24610,54.86
11999,55.54
11636,54.9
11615,55.23
24318,55.46
24093,67.56
24309,54.75
11422,55.34
24701,66.68
11910,66.13
11298,67.56
24297,55.22
24823,56.25
24554,56.78
24399,56.14
24244,66.51
24845,55.34
24714,54.09
12194,55.15
24983,56.28
24004,54.31
11964,55.5
24193,55.84
11796,55.77
24586,54.15
24288,55.74
24939,67.57
24946,55.15
11447,54.65
24287,53.78
24256,57.14
24650,55.35
24515,54.37
25146,55.97
12296,55.22
12119,66.43
24627,66.55
24615,54.05
25153,55.61
24320,66.33
24795,54.75
24271,54.8
24974,54.34
24348,54.33
11400,67.75
12126,54.29
12443,54.39
12006,55.8
12078,55.33
25168,55.13
11566,56.13
11839,54.72
11730,55.36
24544,54.89
11903,55.18
12358,54.46
12379,55.48
11691,56.02
11535,65.95
11450,55.03
25093,55.67
12120,55.28
25068,55.13
24135,55.96
12205,54.36
23990,55.52
11462,56.19
11826,53.91
25074,54.82
24051,66.67
25021,67.59
12478,54.61
11416,54.66
24742,56.05
24363,55
24187,55.75
12086,55.18
24092,55.29
24497,67.98
24398,56.6
12117,54.78
12297,55.74
12131,66.26
11944,54.86
24200,56.8
12023,66.14
24539,55.89
12439,54.54
11883,55.59
24501,54.22
25105,54.16
23999,67.13
11795,66.86
12363,55.36
11837,55.43
24222,66.26
11522,65.88
25071,65.63
24673,54.55
11680,53.7
24572,54.64
11426,54.29
12176,54.52
11753,54.14
25090,54.82
12028,55.74
12203,55.92
12456,54.79
24052,55.02
12442,66.81
24528,55.42
11720,56.31
24152,55.42
11669,54.64
25027,54.87
24058,54.79
25135,55.72
12056,55.73
12255,55.73
24850,54.41
24897,55.89
12324,55.52
24509,55.02
12302,55.52
24988,54.81
24811,55.65
12042,54.64
24403,53.97
12261,55.41
24134,54.28
24556,54.86
24332,65.17
24111,66.61
24867,54.59
25142,55.82
24726,54.87
24167,65.74
11688,54.77
24807,66.24
11438,54
24716,66.59
24774,53.49
24864,55.81
11993,55.22
12004,56.1
24929,54.32
24085,55.28
11716,65.6
24305,56.48
12312,55.49
12492,54.32
24994,55.19
12391,55.82
24370,65.38
24121,54.38
11668,54.8
12322,67.42
11420,55.06
12047,54.12
24918,65.98
11473,55.02
24430,54.18
24477,54.49
24492,54.2
24386,54.47
24894,54.83
24037,54.66
25162,54.27
24737,54.22
25118,55.74
25200,67.59
12387,54.16
24236,66.24
24137,66.55
24323,54.02
25077,56.27
11479,54.77
24490,54.71
12202,65.67
12276,53.97
12385,54.35
24884,56.24
11434,53.45
24457,54.84
11611,55.12
24782,54.99
11326,54.36
24499,55.1
11721,54.11
12096,55.73
24346,65.83
12334,54.95
25063,53.78
24512,53.95
11482,54.63
12527,54.14
24366,54.79
12265,54.98
24902,55.08
24851,54.45
12098,65.93
12052,53.66
24024,54.16
12347,54.74
12262,53.83
24986,56.4
11528,54.85
11296,54.44
24679,54.87
11529,66.32
12275,65.53
24500,66.32
25125,54.86
24153,55.1
11585,54.32
24563,54.34
24358,55.27
12338,53.81
24692,54.09
11961,54.29
25209,65.06
24353,66.41
11773,55.64
12021,65.67
12283,55.38
24976,54.14
24985,53.43
12493,54.87
12529,54.3
12045,53.97
25177,54.48
25198,56.24
12243,54.82
11596,54.24
11626,54.6
11738,55.29
24218,66.96
12013,55.9
11729,54.23
12260,54.11
25009,54.61
24722,54.93
12252,66.54
12187,55.64
11861,54.67
11787,53.58
24758,56.22
11740,54.4
24272,54.49
12386,55.22
11574,66.22
11598,55.48
24166,53.93
12419,53.48
11428,55.28
24955,55.12
12058,53.03
24734,53.36
24349,65.55
11491,55.63
24972,54.15
24151,54.58
25207,65.15
12319,55.48
11480,54.9
11452,54.41
12196,53.47
11371,53.51
12046,53.56
25083,54.5
11383,55.56
12290,54.68
12175,53.79
24120,53.6
11791,65.44
11340,54.76
12380,55.62
11564,65.71
11893,55
24438,65.46
24360,54.03
12182,54.2
11763,55.22
24000,54.05
12323,54.77
11947,54.8
25116,54.6
24790,54.4
12076,54.1
12418,52.08
25163,54.38
23989,65.46
12270,65.19
24368,65.76
12071,54.36
12433,54.61
24007,66.43
11410,54.76
11343,66.18
12236,66.58
24594,54.36
25003,55.04
11983,54.17
24273,54.47
24077,54.21
24530,67.06
24872,65.04
24727,66.41
25204,54.6
12077,66.21
11467,65.86
24409,54.18
11850,65.23
12081,54.69
11789,54.25
11411,54.81
25180,54.13
11747,66.33
11435,53.97
12122,52.99
23984,54.87
11771,54.17
24284,53.4
11762,53.5
11890,55.47
12491,55.39
11667,54.6
12211,54.24
24966,65.26
24080,55.16
24776,66.52
24769,65.58
25136,66.07
12341,54.29
24252,54.06
12524,54.19
11455,53.56
24585,53.46
24267,55.19
24455,53.13
24095,53.3
24810,52.52
24461,65.9
12343,54.88
24532,52.93
24208,53.3
24964,65.17
25033,53.71
12374,65.68
11401,55.04
11308,54.39
11551,53.26
24745,54.49
11316,54.72
12352,54.56
25114,66.04
11696,65.77
12458,66.63
24427,52.65
24478,52.15
24067,54.43
11759,52.7
25124,54.17
24334,54.47
12474,64.71
24593,54.23
24301,53.33
12014,54.81
11891,53.8
12395,53.64
12394,64.68
25206,54.16
24183,65.13
11526,53.31
24479,66.67
11397,53.11
24979,53.94
24087,54.34
12381,53.92
12408,52.28
24724,52.93
12132,52.99
24446,53.15
25025,53.17
24766,53.7
12231,63.95
24233,64.03
24609,55.34
24723,52.32
24231,52.85
11624,54.5
12378,55.59
25110,54.6
12267,53.85
25051,53.81
24400,52.3
11497,55.52
24277,52.48
11927,65.35
12370,55.78
11930,54.77
24469,54.54
11657,54.53
25084,53.2
12357,53.06
12157,64.02
24091,53.41
24468,52.29
24086,52.33
11614,54.92
24090,54.38
12189,54.25
11415,54.98
24488,65.67
11760,54.38
24109,52.61
24026,52.28
12179,65.97
24996,55.29
24177,52.66
24641,65.05
11310,52.78
11395,51.65
24142,55.08
24361,53.37
11722,65.13
23979,66.9
11355,54.03
24044,53.37
24113,63.41
12031,55.11
24081,54.84
24683,54.55
24588,52.45
11764,65.13
12447,52.67
11612,52.38
24815,53.64
12329,64.72
12053,53.83
23978,64.26
24686,50.91
24302,66.84
11618,55.53
11464,53.7
11399,66.7
11375,52.53
11686,53.35
25169,53.8
11886,53.3
24096,52.33
11508,54.41
12511,63.89
24405,52.5
24161,53.07
12033,53.43
11430,53.49
11380,52.9
25024,52.57
11478,54.87
11682,65.42
24540,54.42
11460,53.65
12209,53.82
24308,65.67
24945,53.3
24604,55.3
24003,66.17
24374,54.97
25087,64.58
12247,54.71
24638,53.48
24299,53.79
24748,55.18
11992,67.23
11445,66.26
24995,67.3
12306,52.54
11872,54.73
11448,55.44
24493,52.4
24631,53.95
11472,55.94
12294,67.11
11439,55.53
12200,55.54
24562,65.67
24254,67.39
11724,55.51
12353,54.52
24731,55.11
24908,66.05
12525,55.45
24555,66.49
11678,55.33
24608,66.31
24158,54.49
24689,55.09
24592,55.73
12339,54.73
12413,54.88
12392,54.99
11958,55.23
11898,63.56
25106,54.3
24168,54.27
11640,54.49
24921,54.26
24083,55
11731,54.49
25148,53.98
24876,54.84
24156,54.3
24452,54.54
24838,63.15
11713,55.04
11854,66.17
25001,54.22
25013,67.48
11650,54.57
25066,54.02
24670,56.63
24977,53.94
24708,54.21
12321,53.71
24981,55.22
11768,53.75
11627,54.69
24068,55.29
24660,54.84
12469,54.63
24644,55.59
12273,54.35
12520,53.35
24663,65.39
25134,55.37
24454,55.65
25082,54.27
11676,54.15
12502,54.15
12167,54.8
12181,53.45
24571,53.83
24770,54.49
24747,54.38
25059,54.34
11590,54.21
12508,54.13
24139,54.22
24053,65
24300,54.03
24783,55.2
11939,66.74
11318,55.42
24914,54.5
24390,54.42
24926,54.39
24791,54.81
12500,54.29
12219,54.05
12440,53.91
25095,52.4
11843,54.98
11665,55.16
11853,54.41
24596,54.04
24733,52.3
24356,54.2
12435,54.11
24289,53.9
12274,65.68
24510,66.53
24372,66.86
11547,55.43
12213,54.29
24617,55.24
11556,65.61
11858,53.4
24448,66.99
11911,55
24880,55.86
11840,54.16
24223,54.14
11955,53.13
25208,54.34
12235,65.93
12467,54.73
24978,53.5
11503,55.79
11841,54.33
12207,53.7
11368,53.56
12369,52.83
24243,51.5
24637,54.75
11465,53.61
24034,54.09
25079,53.82
11926,53.78
24685,53.2
24247,66.05
24340,53.77
24987,54.33
12133,54.28
12477,54.05
24873,55.5
11361,53.11
25012,55.9
12090,54.59
12448,54.85
12373,52.96
24619,54.71
12007,54.45
11743,65.56
12095,54.44
25096,55.21
11330,53.59
24797,65.45
11849,65.53
24239,55.02
11633,53.63
24084,54.28
11412,53.86
12229,66.35
12361,53.1
24042,53.71
11959,65.36
11511,54.53
11418,53.93
24989,53.41
24483,54.96
24321,52.99
24380,53.93
11419,53.38
12427,53.6
12268,65.45
25202,53.98
24283,65.52
24759,54.22
24843,54.16
25043,54.13
12254,65.99
12257,53.42
24640,53.56
25188,52.62
25123,54.7
24938,65.38
24781,53.41
24852,53.76
11317,54.24
11780,53.91
12356,55.06
11488,53.71
25145,53.89
11709,53.43
24646,64.99
11685,64.49
24364,65.6
25019,53.5
24261,54.36
24494,54.11
11814,53.22
24931,53.89
11579,52.97
24860,53.67
12218,53.38
12466,65.33
12342,54.61
11582,65.47
24213,54.71
24476,52.45
24130,53.57
11972,54.52
12345,53.87
23988,54.34
11819,65.12
25046,52.97
24039,65.13
24328,53.69
12451,54.39
11698,54.12
11577,54.23
24844,65.39
12430,54.88
12368,64.96
24216,53.4
11786,54.12
24935,53.3
12151,52.4
24278,53.09
12166,53.29
24234,53.86
12170,53.66
24780,64.36
24079,54.9
11661,52.46
24612,52.48
24378,64.21
25158,54.38
25007,53.3
11393,54.36
24519,54.24
25187,52.85
11974,53.85
11757,54.28
11374,53.1
11800,64.61
11517,53.88
12495,65.06
24693,52.88
24354,52.31
24761,52.61
25189,52.95
25008,53.97
24431,53.84
24762,53.26
12068,53.78
24260,53.3
11922,53.23
24518,52.39
12359,53.17
11823,54.93
24561,53.59
24623,64.57
25023,63.84
25020,54.2
11817,52.72
25176,55.02
11449,53.74
24928,52.63
11591,64.53
25182,54.5
11710,53.54
25080,53.86
12512,52.57
11325,55.1
11433,52.95
24698,52.82
24890,53.15
25149,53.6
24445,54.7
12011,53.04
25167,53.28
25099,53.09
11779,54.05
12422,64.64
11914,52.92
12030,53.79
24520,63.69
25034,52.73
24706,54.58
24373,52.89
24507,53.94
24835,53.31
24746,53.17
24496,64.47
12173,53.82
12104,64.83
12238,53.85
11390,54.04
11801,54.56
24982,54.64
12208,52.67
24513,63.78
12332,64.8
24621,54.38
11543,52.76
11370,52.15
24961,52.86
11407,53.23
24094,53.51
24668,53.53
24207,64.74
24274,53.88
12311,53.6
12407,52.67
24806,54.59
24198,52.35
24681,65.34
11881,64.96
11516,53.1
25100,54.14
24691,53.04
12291,53.3
24312,52.14
24531,64.38
24061,51.95
25015,53.92
24463,52.57
24070,66.71
12188,66.07
12094,52.86
11423,53.99
12144,53.01
12118,63.98
25041,52.26
24420,65.22
12402,52.46
24069,52.28
24803,64.45
11493,52.76
24537,51.85
24536,53.63
11946,53.43
12165,64.88
11876,53.82
12504,54.59
11558,54.21
12364,52.53
24800,52.89
12250,53.06
24227,53.49
11832,53.29
11311,64.14
12446,53.95
11884,53.31
24335,53.32
25194,53.62
12099,53.96
11994,53.61
11302,52.24
24265,52.32
25072,52.7
24656,52.99
24108,53.37
12388,53.6
12228,53.23
11500,52.85
11474,52.44
11487,53.28
11677,52.04
24076,64.44
11365,53.79
24712,63.98
24847,53.65
11592,52.19
24855,53.12
24576,52.95
12441,52.82
12060,64.09
11956,52.51
12249,53.24
11708,54.46
11831,52.86
25092,63.81
11631,52.92
25131,53.08
12125,52.52
24566,51.87
24159,52
24212,52.3
11578,53.14
12177,53.12
12220,51.96
24575,54.21
25028,52.37
24322,52.59
24943,64.43
24387,53.17
12346,53.47
24804,64.18
24917,52.26
24127,52.8
11567,53.76
24155,52.86
24017,54.15
24582,65.1
24030,53.58
12326,52.81
24304,53.62
12505,54.33
11468,53.08
12204,53.3
11320,52.51
11674,52.92
11758,52.02
25086,52.86
24786,53.37
24927,65.51
24816,63.83
24599,53.05
24659,65.1
24729,52.49
11984,52.01
12217,54.3
11969,64.69
11315,52.29
12330,53.21
12241,52.98
24102,54.88
11484,53.66
12484,52.83
11988,52.57
24059,53.31
25076,52.7
24131,54.64
12160,52.48
24089,52.2
25103,52.7
11440,53.25
24163,52.52
25016,51.83
24506,65.16
24809,52.84
24435,51.63
24015,65.38
12315,54.15
24045,51.22
24421,64.41
12428,52.94
24394,54.17
11520,52.8
11965,51.85
24526,52.31
12112,53.36
12221,64.23
24792,54.35
24339,54.45
12009,54.39
24338,53.84
24105,53.06
12506,53.43
24611,52.14
24128,51.99
24833,54.52
12256,53.04
12482,52.85
24006,52.77
12051,53.56
11514,53.22
24967,53.61
12258,66.13
12121,51.79
24798,53.96
11878,52.1
24997,52.76
24291,53.06
25052,52.84
11536,53.16
12109,63.67
12162,64.45
11461,64.29
24115,53.24
11469,53.67
24888,66.58
12079,52.23
25152,52.6
24123,52.27
24625,52.83
24255,53.52
24940,53.66
24802,51.54
23981,53.52
11726,54.19
12460,52.65
24388,53.13
25004,53.47
11339,64.58
12048,52.89
11360,55.27
11521,65.03
11788,52.45
25144,53.54
24710,53.13
12002,53.21
24527,53.3
11456,51.91
11746,52.06
24010,52.44
11783,52.32
24418,52.48
11319,52.14
24416,52.95
11859,53.52
11975,64.87
25018,53.13
12404,52.9
11830,52.24
24583,53.06
11737,52.77
11381,63.96
24962,53.32
11689,53.11
24682,63.78
24324,64.03
12393,63.9
11694,52.78
24849,66.06
11333,53.01
11539,53.08
11338,54.23
25201,53.64
24907,53.02
24789,65.73
11297,65.93
11769,51.75
24219,53.25
12070,63.88
25089,52.71
24717,64.18
12366,53.44
11917,64.87
11353,53.59
11702,52.31
24705,53.26
12206,52.87
11292,53.61
11607,63.8
12130,64.75
24237,53.53
11332,53.13
24013,54.31
12499,51.48
24739,51.98
24898,52.06
24016,52.7
11683,52.38
24875,52.79
12309,52.52
24336,52.39
24210,52.5
25210,64.37
11978,51.95
11300,64.83
24505,52.52
24389,51.54
12286,52.88
24618,52.73
24315,51.91
11860,52.72
12282,52.71
12314,51.7
24923,53.04
25035,65.03
24711,63.36
25088,52.19
12020,52.06
24436,51.87
11481,53.64
11967,51.96
11628,63.81
11799,53.96
24564,53.95
24900,52.52
24904,52.1
11785,52.8
24060,52.64
11782,53.31
24031,53.56
11509,64.37
25048,53.43
24063,52.59
12010,52.04
11639,53.38
24584,53.37
24467,52.61
24307,64.16
12305,64.56
24878,64.72
24678,52.19
12516,51.63
24523,52.08
11666,64
25040,51.85
11701,52.56
24241,52.49
11894,53.69
11705,52.78
11334,52.66
25098,52.86
12372,52.99
11836,52.28
24840,52.65
11453,63.23
11605,53.17
24190,62.86
24765,65.13
11652,53.37
24184,53.13
24630,51.31
11806,52.58
24396,52.84
11847,51.97
11745,52.23
